Team Name,Vs,Total Yards,Total Plays,Yards Per Play,Time of Possession,1st Down,Passing 1st Down,Rushing 1st Down,1st Down From Penalties,3rd Downs Converted,3rd Down Attempts,4th Downs Converted,4th Down Attempts,Red Zone Score,Red Zone Trips,Goal To Go Score,Goal To Go Trips,Passing Yards,Pass Completions,Pass Attempts,Yards Per Pass,Passing Touchdowns,Sacks Allowed,Sack Yards Lost,Rushing Yards,Rush Attempts,Yards Per Rush,Rushing Touchdowns,Penalties Committed,Penalty Yards,Turnovers,Fumbles Lost,Interceptions Thrown,Defense/Special Teams Touchdowns,Interception For Touchdown,Fumble Recovery For Touchdown,Kickoff Return For Touchdown,Punt Return For Touchdown,Field Goals Made,Field Goal Attempts,Extra Points Made,Extra Point Attempts,Safeties,Two Points Converted,Two Points Attempted,GameID
MIA,WAS,406,59,6.9,32:16,20,10,9,1,7,13,2,2,3,3,3,3,283,19,25,11.3,2,0,0,123,34,3.6,3,2,15,0,0,0,1,1,0,0,0,1,1,6,6,0,0,0,2553748
WAS,MIA,245,54,4.5,27:44,11,5,6,0,6,14,1,1,2,2,1,1,107,12,23,4.7,0,3,20,138,28,4.9,2,3,31,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,2553748
CAR,TB,282,69,4.1,33:42,15,7,7,1,3,15,1,3,2,3,2,2,149,15,31,4.8,0,4,29,133,34,3.9,2,7,62,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,2553744
TB,CAR,322,58,5.6,26:18,15,7,6,2,6,15,0,0,2,3,1,1,194,14,29,6.7,1,1,8,128,28,4.6,2,5,36,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,2553744
CLE,LA,327,69,4.7,34:03,20,10,9,1,7,16,0,2,1,2,1,2,240,23,44,5.5,2,2,14,87,23,3.8,0,7,86,1,0,1,0,0,0,0,0,2,2,1,2,0,0,0,2553757
LA,CLE,399,62,6.4,25:57,20,10,6,4,4,12,0,0,3,4,3,3,279,22,37,7.5,3,0,0,120,25,4.8,1,7,45,0,0,0,0,0,0,0,0,2,3,4,4,1,0,0,2553757
SF,PHI,456,57,8.0,28:21,24,12,12,0,8,11,1,1,4,4,2,2,310,19,27,11.5,4,2,4,146,28,5.2,2,5,47,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,2553544
PHI,SF,333,69,4.8,31:39,23,19,2,2,8,15,1,2,2,4,2,2,287,28,48,6.0,1,3,27,46,18,2.6,1,7,47,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,2553544
KC,GB,337,61,5.5,29:28,25,13,10,2,7,11,0,1,2,4,2,3,189,21,33,5.7,1,3,21,148,25,5.9,1,5,50,1,0,1,0,0,0,0,0,2,2,1,1,0,0,1,2553760
GB,KC,382,63,6.1,30:32,24,15,9,0,5,10,1,1,3,4,1,1,253,25,36,7.0,3,2,14,129,25,5.2,0,7,63,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,2553760
CIN,JAC,491,72,6.8,34:03,27,17,8,2,8,14,1,2,3,3,3,3,335,33,39,8.6,1,2,12,156,31,5.0,3,6,35,1,0,1,0,0,0,0,0,2,3,4,4,0,0,0,2553764
JAC,CIN,376,68,5.5,34:12,23,13,9,1,6,15,2,2,3,3,2,2,305,31,39,7.8,2,4,16,71,25,2.8,2,7,55,0,0,0,0,0,0,0,0,1,2,4,4,0,0,0,2553764
NE,PIT,303,55,5.5,27:41,14,11,3,0,4,13,0,0,2,2,0,0,222,19,28,7.9,3,2,18,81,25,3.2,0,7,59,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,2553588
PIT,NE,264,66,4.0,32:19,18,10,5,3,3,14,1,3,1,2,1,1,182,22,36,5.1,1,2,8,82,28,2.9,1,1,5,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,2553588
TB,ATL,290,67,4.3,31:40,16,8,7,1,6,16,1,2,2,2,1,1,142,14,29,4.9,2,1,2,148,37,4.0,1,4,26,0,0,0,0,0,0,0,0,2,2,3,3,1,0,0,2553591
ATL,TB,434,69,6.3,28:20,23,15,6,2,5,13,1,1,2,3,1,2,338,26,40,8.5,1,3,9,96,26,3.7,2,2,10,1,0,1,0,0,0,0,0,1,3,2,2,0,1,1,2553591
LA,BAL,410,73,5.6,34:35,24,14,5,5,6,16,0,0,3,5,3,4,282,23,41,6.9,3,2,12,128,30,4.3,0,5,34,0,0,0,0,0,0,0,0,3,3,2,2,1,0,1,2553593
BAL,LA,449,71,6.3,27:43,23,17,6,0,4,12,0,0,1,3,0,0,310,24,43,7.2,3,2,6,139,26,5.3,0,7,79,1,0,1,1,0,0,0,1,3,3,2,2,0,1,1,2553593
DET,CHI,267,63,4.2,26:41,13,7,6,0,6,15,1,5,2,2,0,0,127,20,35,3.6,1,4,34,140,24,5.8,1,8,59,3,1,2,0,0,0,0,0,0,0,1,2,0,0,0,2553596
CHI,DET,336,66,5.1,33:19,20,10,7,3,6,14,1,2,2,5,1,2,194,19,33,5.9,1,3,29,142,30,4.7,2,4,35,0,0,0,0,0,0,0,0,3,3,1,2,0,0,1,2553596
IND,CIN,272,60,4.5,28:08,19,14,4,1,3,11,1,2,1,3,0,1,226,26,39,5.8,1,3,14,46,18,2.6,0,9,66,2,1,1,1,1,0,0,0,0,1,0,1,0,1,1,2553597
CIN,IND,385,57,6.8,31:52,19,11,5,3,3,11,1,1,3,5,2,2,274,19,25,11.0,2,0,0,111,32,3.5,2,5,40,1,0,1,0,0,0,0,0,2,2,4,4,0,0,0,2553597
JAC,CLE,293,74,4.0,28:11,20,16,2,2,7,17,0,1,4,4,2,2,235,28,50,4.7,3,4,22,58,20,2.9,1,7,40,4,1,3,0,0,0,0,0,0,0,3,3,0,0,1,2553601
CLE,JAC,389,74,5.3,31:49,16,11,5,0,4,18,3,3,1,1,0,0,307,26,45,6.8,3,1,4,82,28,2.9,1,8,75,3,2,1,0,0,0,0,0,1,1,4,4,0,0,0,2553601
CAR,NO,303,79,3.8,34:50,16,4,11,1,8,20,1,7,0,2,0,1,99,13,36,2.8,0,4,38,204,39,5.2,0,4,27,2,2,0,0,0,0,0,0,2,3,0,0,0,0,0,2553604
NO,CAR,207,52,4.0,25:10,14,8,5,1,3,10,0,0,3,4,2,2,110,18,26,4.2,2,1,9,97,25,3.9,1,3,30,1,0,1,1,0,1,0,0,0,1,4,4,0,0,0,2553604
HOU,NYJ,135,52,2.6,22:55,10,4,4,2,1,12,0,3,1,1,1,1,54,11,28,1.9,0,5,41,81,19,4.3,1,4,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2553606
NYJ,HOU,347,66,5.3,37:05,20,15,4,1,6,15,1,1,3,3,2,2,268,27,36,7.4,2,4,33,79,26,3.0,1,8,52,1,1,0,0,0,0,0,0,3,3,3,3,0,0,0,2553606
MIN,LV,231,71,3.3,32:11,16,9,6,1,8,20,1,1,0,1,0,0,99,19,36,2.8,0,5,47,132,30,4.4,0,5,36,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2553609
LV,MIN,202,53,3.8,27:49,8,5,3,0,3,14,2,2,0,1,0,0,146,21,32,4.6,0,4,25,56,17,3.3,0,4,37,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2553609
SEA,SF,324,55,5.9,30:45,17,11,4,2,2,11,0,1,0,1,0,0,254,22,31,8.2,2,4,15,70,20,3.5,0,5,39,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1,2553612
SF,SEA,527,53,9.9,29:15,19,12,7,0,6,11,0,0,2,2,2,2,354,19,27,13.1,2,3,14,173,23,7.5,2,5,30,2,1,1,0,0,0,0,0,0,0,4,4,0,0,0,2553612
BUF,KC,327,73,4.5,35:21,21,12,8,1,6,15,1,1,1,2,1,1,209,23,42,5.0,1,3,24,118,28,4.2,1,4,35,1,0,1,0,0,0,0,0,2,2,2,2,0,0,0,2553614
KC,BUF,346,62,5.6,24:39,21,14,6,1,6,12,0,1,2,3,0,0,264,25,43,6.1,1,1,7,82,18,4.6,1,7,45,2,1,1,0,0,0,0,0,1,1,2,2,0,0,0,2553614
DEN,LAC,322,66,4.9,33:29,19,9,9,1,8,17,0,0,2,4,1,2,216,21,33,6.5,2,2,8,106,31,3.4,1,4,26,1,0,1,0,0,0,0,0,1,1,3,3,0,0,0,2553617
LAC,DEN,283,67,4.2,26:31,17,13,3,1,0,12,1,6,1,2,1,1,207,22,42,4.9,0,6,68,76,19,4.0,1,2,10,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2553617
PHI,DAL,324,52,6.2,23:24,17,10,6,1,4,9,1,2,0,1,0,0,218,19,28,7.8,0,1,7,106,23,4.6,0,10,95,3,3,0,1,0,1,0,0,2,2,1,1,0,0,0,2553620
DAL,PHI,394,74,5.3,36:36,24,13,7,4,9,16,1,1,3,3,2,2,256,24,39,6.6,2,3,15,138,32,4.3,1,7,60,1,1,0,0,0,0,0,0,4,4,3,3,0,0,0,2553620
TEN,MIA,403,68,5.9,27:36,22,16,5,1,5,13,0,0,3,5,2,4,320,23,38,8.4,1,1,7,83,29,2.9,2,9,59,3,2,1,0,0,0,0,0,2,2,2,2,0,1,1,2553623
MIA,TEN,366,69,5.3,32:24,20,9,10,1,4,13,0,1,2,5,1,4,208,23,33,6.3,0,5,32,158,31,5.1,2,7,61,1,1,0,1,1,0,0,0,2,3,3,3,0,0,0,2553623
GB,NYG,326,66,4.9,31:06,19,12,6,1,5,14,1,1,2,5,1,1,203,25,39,5.2,1,2,15,123,25,4.9,1,4,39,3,2,1,0,0,0,0,0,3,4,1,1,0,0,1,2553626
NYG,GB,367,55,6.7,28:54,18,8,9,1,3,10,0,1,3,4,2,2,158,17,21,7.5,1,0,0,209,34,6.1,2,5,47,2,2,0,0,0,0,0,0,1,2,3,3,0,0,0,2553626
LAC,LV,326,63,5.2,30:09,18,13,4,1,6,12,0,1,2,2,0,0,234,23,32,7.3,3,3,23,92,28,3.3,0,6,65,5,4,1,0,0,0,0,0,0,0,3,3,0,0,0,2553629
LV,LAC,378,63,6.0,29:51,20,13,6,1,9,16,0,0,3,3,2,2,254,22,36,7.1,5,1,6,124,26,4.8,2,4,30,0,0,0,2,1,1,0,0,0,0,9,9,0,0,0,2553629
MIN,CIN,424,67,6.3,33:41,24,16,8,0,5,12,0,1,2,5,2,2,281,26,34,8.3,2,3,22,143,30,4.8,1,4,22,2,0,2,0,0,0,0,0,1,1,3,3,0,0,0,2553646
CIN,MIN,378,69,5.5,33:08,22,17,5,0,6,13,1,1,2,4,1,1,298,29,42,7.1,2,5,26,80,22,3.6,1,3,26,1,0,1,0,0,0,0,0,2,2,3,3,0,0,0,2553646
PIT,IND,216,54,4.0,26:40,13,9,3,1,4,12,2,3,2,2,2,2,142,18,26,5.5,1,4,30,74,24,3.1,1,8,101,3,1,2,0,0,0,0,0,0,0,1,2,0,0,0,2553652
IND,PIT,372,65,5.7,33:20,19,8,9,2,6,15,1,2,3,6,1,2,202,18,28,7.2,3,3,13,170,34,5.0,0,2,10,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,2553652
DEN,DET,287,62,4.6,28:42,20,12,7,1,5,13,2,2,2,3,2,3,204,18,32,6.4,1,2,19,83,28,3.0,1,4,40,1,1,0,0,0,0,0,0,1,1,2,2,0,0,0,2553650
DET,DEN,448,64,7.0,31:18,29,18,10,1,5,10,1,1,6,6,2,2,263,24,34,7.7,5,2,15,185,28,6.6,1,2,54,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,2553650
ATL,CAR,204,51,4.0,26:04,12,8,3,1,6,13,0,1,1,2,1,1,152,12,20,7.6,1,0,0,52,31,1.7,0,4,25,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2553643
CAR,ATL,283,63,4.5,33:56,17,7,8,2,5,15,0,2,0,3,0,2,154,18,24,6.4,0,3,13,129,36,3.6,0,4,35,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2553643
CHI,CLE,236,70,3.4,29:00,12,6,5,1,4,18,0,2,1,1,1,1,148,19,40,3.7,1,3,18,88,27,3.3,0,4,19,3,1,2,1,1,0,0,0,1,1,2,2,0,0,0,2553647
CLE,CHI,377,67,5.6,31:00,14,13,1,0,4,16,1,1,1,3,1,1,348,29,45,7.7,2,4,31,29,18,1.6,0,9,48,3,0,3,0,0,0,0,0,2,2,2,2,0,0,0,2553647
TB,GB,452,60,7.5,29:07,22,18,3,1,7,11,1,1,2,4,1,1,353,22,28,12.6,4,5,28,99,27,3.7,0,4,52,1,1,0,0,0,0,0,0,2,2,4,4,0,0,0,2553654
GB,TB,321,58,5.5,30:53,18,13,4,1,6,12,0,2,2,5,1,1,261,29,39,6.7,2,2,23,60,17,3.5,0,4,31,1,1,0,0,0,0,0,0,2,2,2,2,0,0,0,2553654
NYJ,MIA,103,55,1.9,23:39,11,9,0,2,5,13,0,2,0,0,0,0,80,18,37,2.2,0,6,56,23,12,1.9,0,7,55,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2553658
MIA,NYJ,290,57,5.1,36:21,16,9,5,2,6,15,2,2,2,5,2,2,213,23,26,8.2,1,3,15,77,28,2.8,2,9,65,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,2553658
KC,NE,326,61,5.3,31:14,19,15,2,2,5,13,0,1,3,5,3,4,283,28,38,7.4,3,3,26,43,20,2.2,0,2,15,2,0,2,0,0,0,0,0,2,3,3,3,0,0,0,2553678
NE,KC,206,51,4.0,28:46,10,9,1,0,2,12,1,2,2,4,0,1,154,23,31,5.0,1,4,26,52,16,3.3,1,5,45,1,0,1,0,0,0,0,0,1,2,2,2,0,0,0,2553678
NYG,NO,193,61,3.2,26:33,12,7,3,2,2,16,3,5,0,0,0,0,133,22,38,3.5,0,7,57,60,16,3.8,0,5,32,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2553661
NO,NYG,296,58,5.1,33:27,20,11,7,2,6,12,0,0,2,2,1,1,209,23,29,7.2,3,1,9,87,28,3.1,0,6,58,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,2553661
HOU,TEN,340,72,4.7,36:32,21,12,5,4,4,15,1,1,1,3,1,1,192,23,36,5.3,1,4,37,148,32,4.6,0,8,67,1,0,1,0,0,0,0,0,4,4,1,1,0,0,0,2553664
TEN,HOU,204,63,3.2,33:28,14,8,6,0,5,15,1,1,1,2,1,1,138,17,26,5.3,0,7,61,66,30,2.2,1,5,50,1,0,1,1,1,0,0,0,1,1,1,2,0,0,0,2553664
SF,ARZ,406,54,7.5,25:49,24,12,9,3,4,7,0,0,4,4,2,2,262,18,28,9.4,4,0,0,144,26,5.5,1,1,5,0,0,0,1,1,0,0,0,1,1,6,6,0,0,0,2553667
ARZ,SF,436,72,6.1,34:11,22,11,11,0,7,16,3,4,2,3,2,3,202,26,39,5.2,1,3,9,234,30,7.8,2,4,28,2,0,2,0,0,0,0,0,3,3,2,2,0,0,1,2553667
WAS,LA,297,58,5.1,24:07,14,9,3,2,3,14,3,5,2,3,1,1,218,19,36,6.1,3,1,8,79,21,3.8,0,3,28,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,2553669
LA,WAS,445,73,6.1,35:53,23,10,12,1,9,16,0,0,1,3,1,3,249,25,33,7.5,2,3,9,196,37,5.3,1,5,36,2,2,0,0,0,0,0,0,2,3,2,2,0,1,1,2553669
DAL,BUF,195,57,3.4,24:55,14,6,7,1,5,13,1,2,1,2,1,1,106,21,34,3.1,0,3,28,89,20,4.5,1,5,48,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,2553671
BUF,DAL,351,65,5.4,35:05,28,5,20,3,5,9,0,0,3,4,2,3,85,7,15,5.7,1,1,9,266,49,5.4,3,1,15,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,2553671
BAL,JAC,396,69,5.7,34:19,25,9,14,2,5,12,1,1,2,5,2,3,145,14,24,6.0,1,3,26,251,42,6.0,1,6,54,1,0,1,0,0,0,0,0,3,3,2,2,0,0,0,2553675
JAC,BAL,333,61,5.5,25:41,16,9,6,1,3,13,2,3,0,3,0,1,258,25,43,6.0,1,1,6,75,17,4.4,0,6,47,2,2,0,0,0,0,0,0,0,2,1,1,0,0,0,2553675
PHI,SEA,321,69,4.7,32:58,23,9,13,1,9,16,1,1,2,3,2,2,143,17,31,4.6,0,0,0,178,38,4.7,2,5,40,2,0,2,0,0,0,0,0,1,1,2,2,0,0,0,2553673
SEA,PHI,297,59,5.0,27:02,16,7,7,2,6,14,0,0,0,2,0,0,197,22,33,6.0,1,2,11,100,24,4.2,1,5,35,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,2553673
NO,LA,339,58,5.8,25:42,18,16,2,0,5,11,0,3,1,1,0,0,304,27,40,7.6,3,2,15,35,16,2.2,0,3,20,1,0,1,0,0,0,0,0,0,0,2,2,0,1,1,2553683
LA,NO,458,67,6.8,34:18,23,18,4,1,4,12,1,1,3,6,1,2,325,24,34,9.6,2,1,3,133,32,4.2,1,3,25,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,2553683
CIN,PIT,368,61,6.0,31:49,17,13,3,1,6,13,0,2,0,3,0,0,309,28,42,7.4,1,3,26,59,16,3.7,0,3,20,3,0,3,0,0,0,0,0,1,1,0,0,0,1,1,2553692
PIT,CIN,397,58,6.8,28:11,16,7,9,0,7,14,0,0,2,3,2,2,284,17,27,10.5,2,1,6,113,30,3.8,2,2,15,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,2553692
BUF,LAC,335,52,6.4,26:56,16,11,5,0,5,10,0,0,2,3,1,1,230,15,21,11.0,1,1,7,105,30,3.5,2,7,64,3,2,1,0,0,0,0,0,1,1,3,3,0,0,0,2553723
LAC,BUF,273,65,4.2,33:04,18,10,6,2,4,14,0,0,1,3,1,2,175,23,33,5.3,0,5,40,98,27,3.6,1,6,29,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,2553723
IND,ATL,262,68,3.9,30:36,20,14,4,2,5,14,1,3,1,2,1,1,170,20,37,4.6,0,6,31,92,25,3.7,1,4,29,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,2553731
ATL,IND,406,64,6.3,29:24,23,14,8,1,5,13,1,1,0,3,0,2,229,23,33,6.9,1,1,0,177,30,5.9,1,4,35,0,0,0,0,0,0,0,0,5,5,2,2,0,0,0,2553731
GB,CAR,369,63,5.9,28:39,25,12,10,3,8,14,0,0,3,4,3,3,207,17,28,7.4,2,1,12,162,34,4.8,2,6,67,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,2553734
CAR,GB,394,63,6.3,31:21,26,14,8,4,6,13,1,2,3,3,2,2,298,23,36,8.3,2,2,14,96,25,3.8,2,8,87,0,0,0,0,0,0,0,0,1,1,1,3,0,1,1,2553734
CLE,HOU,418,75,5.6,33:34,26,19,4,3,6,16,4,6,4,6,3,3,364,28,44,8.3,3,1,10,54,30,1.8,2,9,55,2,0,2,0,0,0,0,0,0,0,2,2,0,2,3,2553738
HOU,CLE,250,68,3.7,26:26,20,13,3,4,5,15,1,3,2,2,2,2,178,26,49,3.6,2,3,33,72,16,4.5,0,10,76,2,0,2,1,0,0,1,0,0,0,2,2,0,1,1,2553738
DET,MIN,389,77,5.1,38:22,28,16,9,3,6,12,2,2,4,5,3,3,246,30,40,6.2,1,1,11,143,36,4.0,3,9,52,1,1,0,0,0,0,0,0,1,1,3,4,0,0,0,2553749
MIN,DET,390,51,7.6,21:38,19,15,1,3,3,9,0,1,2,3,2,3,373,22,36,10.4,2,4,38,17,11,1.5,1,8,64,4,0,4,0,0,0,0,0,1,1,3,3,0,0,0,2553749
WAS,NYJ,245,58,4.2,23:44,18,7,7,4,3,12,1,1,4,4,1,1,143,16,35,4.1,1,1,13,102,22,4.6,3,8,68,3,1,2,0,0,0,0,0,0,0,4,4,0,0,0,2553752
NYJ,WAS,381,85,4.5,36:16,26,12,11,3,4,16,1,2,2,5,2,5,217,27,49,4.4,1,0,0,164,36,4.6,2,14,150,2,1,1,0,0,0,0,0,3,3,3,3,0,0,0,2553752
SEA,TEN,273,59,4.6,26:09,21,14,3,4,7,13,0,0,2,4,1,1,215,25,36,6.0,2,3,12,58,20,2.9,0,6,47,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,2553756
TEN,SEA,287,64,4.5,33:51,23,10,10,3,6,12,1,1,2,3,1,1,125,19,27,4.6,1,6,39,162,31,5.2,1,10,97,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2553756
JAC,TB,305,61,5.0,22:53,23,17,4,2,3,9,1,3,2,3,1,2,268,28,44,6.1,2,4,37,37,13,2.8,0,2,20,4,2,2,0,0,0,0,0,0,1,0,0,0,0,2,2553759
TB,JAC,335,73,4.6,37:07,22,17,4,1,10,19,1,2,2,5,2,3,265,26,35,7.6,2,2,18,70,36,1.9,1,6,44,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,2553759
ARZ,CHI,306,60,5.1,25:28,16,10,5,1,7,16,0,1,1,1,0,0,213,24,38,5.6,2,2,17,93,20,4.7,0,2,8,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2553767
CHI,ARZ,420,67,6.3,34:32,22,8,13,1,8,15,0,0,3,5,3,3,170,15,27,6.3,1,1,0,250,39,6.4,2,5,35,1,0,1,0,0,0,0,0,2,2,3,3,0,0,0,2553767
DAL,MIA,339,61,5.6,31:02,19,9,7,3,4,12,2,2,1,3,1,2,242,20,32,7.6,2,4,11,97,25,3.9,0,6,38,1,1,0,0,0,0,0,0,2,2,2,2,0,0,0,2553769
MIA,DAL,375,64,5.9,28:58,22,16,4,2,6,13,0,1,1,4,1,3,284,24,37,7.7,1,1,9,91,26,3.5,0,5,33,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,2553769
NE,DEN,289,56,5.2,28:42,12,11,1,0,3,13,0,0,2,3,0,0,230,25,33,7.0,2,2,26,59,21,2.8,0,3,25,1,1,0,1,0,1,0,0,2,3,2,3,0,0,0,2553772
DEN,NE,276,65,4.2,31:18,19,10,9,0,4,13,1,2,2,3,1,2,193,25,37,5.2,2,5,45,83,23,3.6,1,2,25,2,2,0,0,0,0,0,0,0,1,1,1,0,2,2,2553772
LV,KC,205,52,3.9,25:42,12,3,8,1,3,12,0,0,0,3,0,0,48,9,21,2.3,0,2,14,157,29,5.4,0,4,20,0,0,0,2,1,1,0,0,2,2,0,0,0,1,2,2553548
KC,LV,308,74,4.2,34:18,19,11,6,2,5,16,3,5,2,4,1,2,223,28,45,5.0,1,4,23,85,25,3.4,1,5,44,2,1,1,0,0,0,0,0,0,1,2,2,0,0,0,2553548
NYG,PHI,292,59,4.9,25:22,14,7,6,1,4,14,3,5,1,1,0,0,186,16,32,5.8,1,1,2,106,26,4.1,1,3,13,1,0,1,1,1,0,0,0,1,1,2,2,0,1,1,2553533
PHI,NYG,465,74,6.3,34:38,28,16,12,0,8,15,2,2,2,5,2,4,295,24,38,7.8,1,1,6,170,35,4.9,2,9,65,2,1,1,0,0,0,0,0,4,4,3,3,0,0,0,2553533
BAL,SF,343,63,5.4,31:14,23,14,4,5,4,11,1,1,3,6,3,4,241,23,35,6.9,2,2,11,102,26,3.9,1,6,67,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,2553726
SF,BAL,429,68,6.3,28:46,21,14,5,2,6,14,1,3,2,4,1,2,308,26,46,6.7,1,4,28,121,18,6.7,1,10,102,5,0,5,0,0,0,0,0,1,1,2,2,1,0,0,2553726
NYJ,CLE,360,68,5.3,31:51,17,10,6,1,6,16,1,2,0,1,0,1,253,32,45,5.6,1,2,8,107,21,5.1,0,12,74,2,1,1,1,1,0,0,0,2,3,2,2,0,0,0,2553776
CLE,NYJ,428,58,7.4,28:09,20,9,9,2,5,10,0,1,3,5,3,3,301,19,29,10.4,3,1,8,127,28,4.5,1,4,26,3,2,1,1,1,0,0,0,1,1,4,5,0,0,0,2553776
DET,DAL,420,67,6.3,30:36,21,14,7,0,4,13,2,3,2,4,0,1,295,20,35,8.4,1,1,7,125,31,4.0,1,6,35,2,0,2,0,0,0,0,0,2,2,1,1,0,0,1,2553778
DAL,DET,384,62,6.2,29:24,17,12,4,1,7,14,0,0,1,2,0,1,323,26,38,8.5,2,3,22,61,21,2.9,0,5,34,2,1,1,0,0,0,0,0,2,2,2,2,0,0,0,2553778
MIA,BAL,375,66,5.7,29:37,20,13,6,1,6,15,2,4,2,3,2,2,221,22,38,5.8,2,3,16,154,25,6.2,0,5,37,3,1,2,0,0,0,0,0,2,2,1,1,0,0,1,2553781
BAL,MIA,491,55,8.9,30:23,24,15,8,1,4,7,1,1,5,5,5,5,331,19,22,15.0,6,1,9,160,32,5.0,2,7,45,1,1,0,0,0,0,0,0,0,0,8,8,0,0,0,2553781
NE,BUF,294,53,5.5,27:08,16,8,7,1,4,10,0,0,2,2,1,1,191,16,26,7.3,0,3,18,103,24,4.3,2,2,20,4,1,3,1,0,0,1,0,0,1,3,3,0,0,0,2553783
BUF,NE,281,68,4.1,32:52,19,8,10,1,7,15,0,0,2,5,2,3,154,15,30,5.1,0,1,15,127,37,3.4,2,4,32,1,0,1,1,1,0,0,0,2,2,3,3,0,0,0,2553783
ATL,CHI,307,59,5.2,22:46,15,5,8,2,4,13,0,1,0,1,0,0,173,13,33,5.2,1,2,7,134,24,5.6,1,1,15,4,0,4,0,0,0,0,0,1,3,2,2,0,0,0,2553786
CHI,ATL,432,72,6.0,37:14,22,12,10,0,6,16,1,2,4,5,4,5,240,20,32,7.5,1,3,28,192,37,5.2,3,5,55,0,0,0,0,0,0,0,0,3,4,4,4,0,0,0,2553786
TEN,HOU,187,53,3.5,26:49,11,7,3,1,1,12,2,4,0,1,0,1,134,18,26,5.2,0,6,50,53,21,2.5,0,3,15,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2553787
HOU,TEN,312,61,5.1,33:11,20,12,7,1,3,11,0,0,1,3,0,1,201,24,32,6.3,1,1,12,111,28,4.0,0,1,6,0,0,0,1,0,1,0,0,4,4,2,2,0,0,0,2553787
LV,IND,370,74,5.0,33:44,26,19,4,3,5,15,2,2,2,3,2,2,286,30,47,6.1,2,2,13,84,25,3.4,0,7,54,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,2553789
IND,LV,349,53,6.6,26:16,16,7,8,1,6,13,1,1,1,3,1,1,215,15,23,9.3,1,1,9,134,29,4.6,1,5,52,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,2553789
CAR,JAC,124,53,2.3,26:31,7,5,2,0,1,13,3,6,0,0,0,0,67,19,32,2.1,0,6,45,57,15,3.8,0,3,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2553792
JAC,CAR,317,62,5.1,33:29,16,9,6,1,7,16,1,1,1,5,1,2,162,17,24,6.8,0,3,16,155,35,4.4,2,1,15,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,2553792
LA,NYG,391,61,6.4,30:11,22,14,7,1,2,8,0,1,3,3,3,3,286,24,34,8.4,1,4,31,105,23,4.6,3,3,28,3,1,2,0,0,0,0,0,0,0,2,4,0,0,0,2553793
NYG,LA,389,67,5.8,29:49,17,8,7,2,5,16,1,3,0,2,0,1,284,27,41,6.9,1,6,35,105,20,5.3,1,7,65,1,0,1,1,0,0,0,1,2,3,1,2,0,0,1,2553793
ARZ,PHI,449,72,6.2,39:39,32,16,14,2,5,10,2,2,4,6,3,4,228,25,31,7.4,3,1,4,221,40,5.5,1,5,25,1,0,1,0,0,0,0,0,2,2,3,3,0,1,1,2553795
PHI,ARZ,275,47,5.9,20:21,17,11,5,1,4,9,1,1,2,2,0,0,184,19,24,7.7,3,0,0,91,23,4.0,0,4,49,1,0,1,1,1,0,0,0,1,1,4,4,0,0,0,2553795
